TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
17297,2604,2020,6,Family,145,4.0
17298,802,2022,9,Friends,284,4.0
17299,725,2023,1,Friends,305,4.0
17300,33,2024,9,Family,46,4.0
17301,2197,2024,5,Family,50,4.0
17302,2027,2022,5,Friends,96,4.0
17303,786,2022,11,Solo,50,4.0
17304,429,2024,9,Couples,52,5.0
17305,165,2024,2,Couples,303,4.0
17306,1400,2024,10,  Family ,202,
17307,658,2022,12,Family,52,3.0
17308,2364,2023,2,,326,3.0
17309,2858,2023,1,Couples,172,4.0
17310,2306,2022,10,Family,326,5.0
17311,2530,2024,6,Family,50,4.0
17312,2973,2021,1,Family,12,5.0
17313,2201,2023,3,Solo,319,
17314,1660,2021,5,Business,88,5.0
17315,2413,2021,12,Friends,173,5.0
17316,1657,2022,8,Business,125,4.0
17317,1207,2022,8,Couples,289,5.0
17318,132,2023,2,,22,5.0
17319,1874,2021,1,Friends,110,4.0
17320,2687,2021,5,Couples,196,5.0
17321,2044,2023,12,Friends,345,5.0
17322,1126,2020,5,Family,49,3.0
17323,1795,2023,12,Friends,11,5.0
17324,2416,2023,4,Couples,291,5.0
17325,2276,2023,7,Family,88,4.0
17326,1410,2022,11,Solo,136,4.0
17327,997,2024,6,Couples,309,4.0
17328,1109,2022,12,Family,131,3.0
17329,2727,2023,7,Friends,254,4.0
17330,572,2021,3,Couples,220,5.0
17331,2576,2023,5,Business,267,5.0
17332,664,2024,5,Family,250,4.0
17333,2938,2022,11,Friends,236,5.0
17334,1268,2021,8,Family,271,4.0
17335,2181,2024,12,Couples,172,5.0
17336,2165,2024,11,Business,65,3.0
17337,2303,2021,5,Family,178,5.0
17338,2344,2021,11,Family,22,4.0
17339,152,2023,1,Couples,306,5.0
17340,773,2022,6,Family,265,5.0
17341,688,2023,1,Family,87,4.0
17342,2063,2023,6,Business,205,3.0
17343,2011,2024,1,Family,96,3.0
17344,849,2024,12,Couples,143,5.0
17345,2365,2024,3,Friends,84,5.0
17346,897,2022,7,Couples,163,5.0
17347,968,2022,12,Friends,306,5.0
17348,1115,2023,11,Couples,243,5.0
17349,2217,2021,2,Family,350,4.0
17350,46,2023,6,Family,111,4.0
17351,2721,2021,8,Couples,279,5.0
17352,2039,2023,7,Couples,50,4.0
17353,1714,2023,1,Couples,109,4.0
17354,712,2022,12,Business,175,4.0
17355,2337,2022,11,Business,202,4.0
17356,2600,2023,12,Family,60,
17357,1455,2024,12,Friends,326,5.0
17358,833,2021,7,Family,193,4.0
17359,1059,2020,3,Family,340,4.0
17360,1155,2022,10,Couples,2,4.0
17361,879,2020,3,Couples,292,4.0
17362,2109,2023,9,Couples,50,5.0
17363,965,2021,12,Solo,220,5.0
17364,2445,2021,6,Couples,230,5.0
17365,1317,2022,6,Couples,308,5.0
17366,1832,2024,2,Couples,89,3.0
17367,2858,2020,3,Couples,56,4.0
17368,1257,2023,5,Family,326,4.0
17369,572,2022,10,Couples,326,5.0
17370,1606,2023,10,Couples,278,4.0
17371,1435,2023,14,Business,42,5.0
17372,2327,2022,11,Business,22,5.0
17373,2563,2022,12,Family,293,5.0
17374,2111,2021,8,Family,2,4.0
17375,2913,2024,4,Family,132,3.0
17376,763,2023,11,Friends,56,3.0
17377,719,2024,4,Business,237,4.0
17378,832,2022,9,Family,91,3.0
17379,1965,2023,3,Family,80,5.0
17380,694,2021,4,Solo,326,5.0
17381,286,2020,6,Solo,11,5.0
17382,2932,2024,11,Family,56,5.0
17383,911,2022,1,Couples,235,5.0
17384,669,2021,9,Friends,36,4.0
17385,988,2022,7,Business,275,3.0
17386,528,2021,10,Business,283,3.0
17387,139,2020,3,Business,307,5.0
17388,877,2022,8,Business,311,2.0
17389,958,2022,2,Couples,293,5.0
17390,2413,2020,11,Family,50,5.0
17391,1218,2022,11,Couples,2,4.0
17392,2191,2022,9,Family,172,5.0
17393,2188,2021,12,Business,303,4.0
17394,2344,2024,7,Business,43,5.0
17395,2755,2021,9,Solo,326,5.0
17396,1440,2022,5,Couples,195,5.0
17397,346,2022,6,Couples,69,5.0
17398,151,2020,12,Friends,182,5.0
17399,638,2024,3,Business,52,2.0
17400,2471,2024,2,Business,18,5.0
17401,1682,2024,7,Couples,115,5.0
17402,465,2022,8,Couples,234,5.0
17403,440,2021,10,Business,264,1.0
17404,2667,2024,10,Couples,90,5.0
17405,1513,2022,7,Friends,24,5.0
17406,579,2023,9,Friends,234,5.0
17407,2685,2024,8,Family,230,4.0
17408,2142,2022,1,Solo,103,5.0
17409,1374,2022,7,Couples,267,5.0
17410,1321,2022,3,Family,59,5.0
17411,1972,2023,7,family,306,5.0
17412,958,2023,8,Couples,326,4.0
17413,3000,2020,7,Friends,200,3.0
17414,2334,2022,4,Business,94,5.0
17415,1865,2023,10,Couples,92,4.0
17416,2026,2023,3,Family,326,5.0
17417,2994,2024,8,Friends,224,3.0
17418,42,2024,6,Friends,326,5.0
17419,90,2024,4,Family,326,4.0
17420,2336,2023,6,Business,88,5.0
17421,669,2021,11,Couples,40,5.0
17422,2016,2022,8,Friends,237,5.0
17423,1458,2022,12,Family,108,5.0
17424,923,2021,3,Couples,50,5.0
17425,691,2021,10,Solo,308,3.0
17426,2306,2020,4,Solo,220,4.0
17427,574,2024,6,Couples,223,4.0
17428,530,2023,10,Business,326,3.0
17429,1238,2021,1,Couples,52,4.0
17430,391,2023,5,Family,265,5.0
17431,1866,2024,8,Couples,326,4.0
17432,2977,2022,11,Business,116,5.0
17433,2230,2024,5,Family,88,5.0
17434,1766,2021,5,Friends,108,4.0
17435,1100,2024,6,Couples,211,5.0
17436,2965,2021,10,Couples,230,5.0
17437,2625,2024,9,Friends,5,5.0
17438,2445,2022,8,Couples,216,3.0
17439,689,2021,3,Friends,246,5.0
17440,410,2023,9,Solo,186,4.0
17441,600,2023,4,Couples,193,5.0
17442,760,2024,1,Family,52,4.0
17443,264,2023,3,Business,159,3.0
17444,2654,2024,3,Family,74,4.0
17445,633,2024,7,Friends,50,5.0
17446,678,2021,11,Friends,277,4.0
17447,2653,2024,7,Friends,52,3.0
17448,2880,2023,12,Business,50,5.0
17449,669,2023,8,Family,238,4.0
17450,841,2024,7,Friends,289,4.0
17451,2394,2022,4,Family,326,4.0
17452,2909,2024,9,Family,247,5.0
17453,1896,2024,3,Friends,35,4.0
17454,1241,2023,10,Solo,56,4.0
17455,1981,2024,7,Family,176,4.0
17456,2318,2024,6,Friends,239,3.0
17457,365,2024,2,Family,11,4.0
17458,1217,2024,8,Solo,292,4.0
17459,2549,2022,9,Friends,237,5.0
17460,2088,2024,9,Family,202,4.0
17461,508,2023,6,Friends,18,5.0
17462,2251,2024,4,Couples,202,3.0
17463,1957,2020,2,Solo,90,5.0
17464,760,2024,8,Couples,94,4.0
17465,972,2020,11,Solo,136,5.0
17466,910,2022,1,Couples,22,5.0
17467,2983,2021,5,Couples,129,4.0
17468,626,2022,7,Couples,249,5.0
17469,2471,2021,6,Business,104,4.0
17470,1530,2023,1,Family,265,4.0
17471,2628,2022,8,Business,257,3.0
17472,2944,2024,1,Couples,62,4.0
17473,2886,2024,5,Family,311,4.0
17474,2543,2024,12,Family,289,4.0
17475,1154,2023,11,Couples,148,5.0
17476,768,2022,8,Family,50,5.0
17477,925,2022,11,Business,326,5.0
17478,1908,2021,10,Solo,151,4.0
17479,965,2023,10,Family,331,4.0
17480,1214,2022,10,Friends,265,3.0
17481,256,2024,4,Couples,7,5.0
17482,2298,2024,3,Couples,182,4.0
17483,362,2024,6,Family,52,3.0
17484,955,2023,12,Business,203,4.0
17485,1730,2023,10,Friends,238,5.0
17486,1532,2022,9,Friends,150,5.0
17487,2674,2023,12,Business,77,4.0
17488,1925,2021,11,Couples,143,5.0
17489,2344,2021,6,Solo,50,4.0
17490,874,2021,7,Family,53,5.0
17491,440,2022,3,Couples,84,5.0
17492,2211,2023,2,Friends,96,4.0
17493,507,2024,1,Solo,349,4.0
17494,2485,2021,10,Friends,234,5.0
17495,2850,2024,5,Business,30,4.0
17496,805,2021,12,Friends,282,4.0
17497,2264,2021,9,Family,52,5.0
17498,1225,2023,8,Family,122,4.0
17499,857,2020,7,Family,283,4.0
17500,1204,2024,6,  Family ,202,4.0
17501,1883,2020,8,Family,52,4.0
17502,2965,2023,5,Family,326,4.0
17503,860,2024,8,Family,230,5.0
17504,2090,2024,4,Solo,326,4.0
17505,955,2023,11,Family,59,5.0
17506,743,2024,6,Family,199,4.0
17507,1842,2023,7,Family,267,5.0
17508,2265,2024,7,Family,17,3.0
17509,2131,2024,12,Solo,199,5.0
17510,2848,2022,2,Family,251,4.0
17511,352,2022,1,Couples,157,4.0
17512,1566,2024,2,Family,212,4.0
17513,830,2022,7,Friends,326,5.0
17514,2431,2024,8,,328,4.0
17515,201,2021,10,Couples,50,4.0
17516,593,2020,2,Friends,326,5.0
17517,2301,2023,10,Business,143,4.0
17518,985,2021,12,Couples,52,5.0
17519,2005,2024,3,Couples,326,5.0
17520,2996,2022,4,Business,50,4.0
17521,1311,2024,5,Family,330,5.0
17522,1535,2023,12,Couples,317,5.0
17523,2920,2021,10,Couples,341,5.0
17524,2225,2022,3,Couples,29,4.0
17525,664,2024,8,Couples,10,5.0
17526,2411,2024,3,Friends,290,4.0
17527,1495,2022,2,Couples,237,4.0
17528,2344,2023,6,Family,294,4.0
17529,1756,2023,7,Solo,17,3.0
17530,679,2023,11,Couples,52,4.0
17531,2419,2023,5,Family,11,4.0
17532,9,2024,10,Couples,143,4.0
17533,2652,2022,4,Solo,43,5.0
17534,2438,2024,11,Business,346,4.0
17535,2909,2024,4,Family,131,5.0
17536,138,2024,11,Family,126,4.0
17537,1225,2022,10,Family,250,5.0
17538,569,2024,12,Couples,306,5.0
17539,1033,2022,10,couples,7,5.0
17540,991,2020,12,Couples,255,5.0
17541,1755,2023,9,Friends,141,5.0
17542,1225,2022,6,Friends,50,5.0
17543,2896,2024,5,Couples,29,4.0
17544,788,2021,9,Friends,260,4.0
17545,1166,2023,10,Business,311,2.0
17546,2069,2021,1,Family,188,3.0
17547,785,2022,12,Couples,308,4.0
17548,2153,2020,10,Solo,163,5.0
17549,2097,2024,2,Couples,12,4.0
17550,2109,2024,10,Family,237,4.0
17551,1983,2024,8,Business,319,3.0
17552,2433,2022,12,Couples,150,5.0
17553,2990,2022,1,Couples,56,4.0
17554,180,2021,7,Business,91,4.0
17555,1437,2024,12,Couples,137,5.0
17556,2417,2023,11,Friends,326,4.0
17557,1,2024,2,Couples,52,4.0
17558,1583,2023,9,Friends,328,5.0
17559,1930,2022,9,Family,327,3.0
17560,654,2021,11,Business,311,2.0
17561,1119,2022,12,Family,306,5.0
17562,2345,2020,4,Solo,67,2.0
17563,221,2024,6,Solo,251,4.0
17564,448,2023,7,Friends,52,5.0
17565,2435,2024,7,Family,53,5.0
17566,2413,2022,1,Family,234,5.0
17567,1730,2022,2,Family,146,5.0
17568,1155,2023,8,Couples,284,4.0
17569,347,2024,2,Friends,88,4.0
17570,2416,2024,4,Friends,45,3.0
17571,724,2024,8,Couples,268,4.0
17572,2734,2022,12,Business,133,5.0
17573,2304,2020,3,Couples,53,5.0
17574,261,2023,12,Friends,272,3.0
17575,1847,2022,9,Family,56,5.0
17576,2764,2021,7,Family,182,4.0
17577,2623,2023,7,Couples,137,3.0
17578,1794,2022,3,Family,232,4.0
17579,579,2021,8,Family,339,5.0
17580,2002,2020,11,Business,49,3.0
17581,1950,2023,8,Couples,292,4.0
17582,1725,2021,3,Family,322,5.0
17583,760,2024,9,Friends,110,5.0
17584,2698,2022,12,Couples,102,5.0
17585,1456,2020,6,Family,264,2.0
17586,849,2020,5,Solo,262,2.0
17587,752,2022,10,Couples,324,3.0
17588,796,2023,5,Family,308,3.0
17589,1316,2024,13,Couples,332,5.0
17590,689,2022,3,Couples,130,3.0
17591,1501,2022,10,Friends,327,4.0
17592,654,2024,3,Business,22,4.0
17593,768,2024,10,Family,154,5.0
17594,393,2024,8,Family,95,5.0
17595,985,2023,9,Couples,8,5.0
17596,1131,2021,12,Business,290,5.0
17597,1125,2023,12,Couples,95,5.0
17598,2156,2021,5,Friends,238,4.0
17599,1396,2021,4,Family,46,3.0
17600,2044,2023,6,Business,307,5.0
17601,132,2024,8,Family,326,5.0
17602,1223,2024,1,Couples,326,4.0
17603,291,2021,9,Family,215,4.0
17604,1317,2022,8,Family,88,4.0
17605,1795,2023,7,Family,174,4.0
17606,2378,2022,10,Couples,118,4.0
17607,1607,2022,7,Couples,50,3.0
17608,1055,2023,8,Couples,106,4.0
17609,760,2021,4,Couples,326,4.0
17610,2876,2022,7,Family,289,4.0
17611,669,2021,9,Business,159,3.0
17612,165,2024,9,Friends,103,5.0
17613,415,2021,10,Family,187,2.0
17614,2994,2021,3,Couples,343,4.0
17615,2720,2022,7,Family,120,4.0
17616,926,2023,1,Business,59,4.0
17617,15,2023,5,Friends,265,5.0
17618,2287,2022,2,Family,184,4.0
17619,862,2024,9,Friends,186,4.0
17620,89,2022,7,Couples,151,4.0
17621,1298,2020,7,Friends,7,5.0
17622,1181,2023,6,family,61,3.0
17623,997,2023,5,Couples,186,5.0
17624,1909,2020,12,Couples,150,5.0
17625,2156,2022,4,Family,32,3.0
17626,1642,2024,11,Family,308,5.0
17627,54,2023,10,Family,189,5.0
17628,90,2023,8,Business,326,4.0
17629,2634,2024,12,Couples,218,4.0
17630,636,2023,8,Business,246,5.0
17631,1113,2022,3,Couples,231,5.0
17632,346,2023,8,Business,45,3.0
17633,686,2024,6,Friends,56,4.0
17634,1397,2021,8,Business,25,5.0
17635,704,2023,6,Couples,202,4.0
17636,1927,2021,1,Business,143,4.0
17637,1023,2021,10,Couples,67,2.0
17638,2344,2022,4,Family,82,5.0
17639,1760,2020,3,Couples,76,5.0
17640,747,2020,11,Family,347,4.0
17641,2413,2022,3,Friends,304,4.0
17642,2808,2022,5,Family,337,5.0
17643,394,2024,3,Business,326,3.0
17644,1965,2024,9,Friends,296,4.0
17645,1839,2020,1,Couples,74,4.0
17646,1965,2024,7,Couples,319,3.0
17647,124,2021,12,Family,237,
17648,111,2023,8,Family,70,3.0
17649,843,2022,5,Couples,282,3.0
17650,258,2024,1,Solo,230,3.0
17651,1017,2022,1,Family,217,5.0
17652,2599,2024,11,Friends,142,4.0
17653,985,2023,6,Couples,289,4.0
17654,1099,2021,3,Couples,237,5.0
17655,760,2022,8,Friends,278,4.0
17656,1175,2021,12,Family,250,5.0
17657,2381,2024,9,Family,50,5.0
17658,2477,2022,4,Friends,250,4.0
17659,1175,2024,3,Family,341,5.0
17660,1109,2022,4,Family,59,4.0
17661,664,2024,5,Family,184,4.0
17662,2922,2022,6,Couples,216,4.0
17663,895,2021,1,Couples,157,2.0
17664,967,2024,9,Couples,285,5.0
17665,1201,2024,4,Family,220,4.0
17666,258,2023,5,Business,326,3.0
17667,930,2024,3,Couples,203,5.0
17668,2804,2022,7,Solo,259,4.0
17669,238,2024,11,Family,96,3.0
17670,724,2021,7,Couples,326,4.0
17671,669,2023,8,Couples,150,5.0
17672,701,2024,3,Couples,145,4.0
17673,2864,2023,3,Family,88,5.0
17674,2096,2021,10,Family,312,4.0
17675,2762,2023,5,Friends,306,4.0
17676,2549,2021,3,Couples,189,5.0
17677,1822,2020,1,Friends,253,3.0
17678,1643,2020,12,Business,211,3.0
17679,1475,2022,5,Solo,150,4.0
17680,2033,2021,2,Solo,279,5.0
17681,2073,2022,2,Couples,61,3.0
17682,1756,2021,12,Family,164,5.0
17683,1270,2023,8,Friends,308,3.0
17684,1984,2023,8,Solo,161,4.0
17685,521,2024,10,Family,326,3.0
17686,1613,2022,10,Business,264,2.0
17687,1509,2022,12,Business,132,3.0
17688,1543,2023,9,Family,185,2.0
17689,1475,2024,10,Family,196,4.0
17690,2231,2022,10,Family,96,4.0
17691,2257,2023,5,Business,272,4.0
17692,933,2024,1,Family,268,5.0
17693,985,2022,9,Family,178,4.0
17694,66,2024,3,Couples,94,5.0
17695,369,2022,12,Family,308,4.0
17696,760,2021,6,Family,326,5.0
17697,2281,2023,6,Friends,267,6.0
17698,2383,2022,1,Couples,265,5.0
17699,728,2022,8,Couples,101,5.0
17700,2590,2023,7,Couples,253,4.0
17701,1042,2024,8,Family,49,5.0
17702,2384,2021,1,Friends,100,5.0
17703,1329,2021,8,Family,222,4.0
17704,2111,2024,11,Friends,161,3.0
17705,985,2022,11,Couples,230,4.0
17706,225,2022,4,Friends,274,5.0
17707,747,2022,11,Couples,187,2.0
17708,2057,2020,10,Family,60,3.0
17709,2753,2023,2,Friends,121,3.0
17710,1830,2021,5,Business,143,5.0
17711,2294,2024,9,Solo,347,4.0
17712,55,2021,9,Couples,33,5.0
17713,2260,2024,5,Couples,156,4.0
17714,2489,2020,9,Family,48,5.0
17715,1154,2024,4,Couples,52,4.0
17716,1423,2023,3,Friends,280,5.0
17717,180,2022,5,Couples,172,5.0
17718,590,2023,3,Friends,242,3.0
17719,186,2023,6,Friends,50,3.0
17720,2172,2023,10,Couples,18,4.0
17721,2392,2024,10,Family,50,5.0
17722,354,2022,6,Couples,218,4.0
17723,2769,2021,8,Friends,22,5.0
17724,2504,2022,11,Couples,129,4.0
17725,1686,2023,11,Friends,52,4.0
17726,2934,2020,8,Family,211,4.0
17727,2638,2020,3,Family,326,4.0
17728,669,2023,6,Family,159,4.0
17729,2861,2024,2,Couples,265,5.0
17730,1243,2024,3,Family,131,3.0
17731,513,2023,2,Family,345,3.0
17732,669,2024,1,Couples,132,4.0
17733,2013,2022,7,Friends,17,5.0
17734,2964,2023,1,Friends,294,3.0
17735,1254,2024,2,Couples,326,5.0
17736,1677,2022,9,Business,202,3.0
17737,860,2022,7,Friends,18,5.0
17738,2512,2023,10,Family,144,4.0
17739,379,2023,2,Couples,178,5.0
17740,1701,2023,11,Solo,54,3.0
17741,1713,2023,1,Friends,187,2.0
17742,5,2024,11,Family,184,5.0
17743,2840,2022,8,Business,2,4.0
17744,2916,2023,2,Friends,49,5.0
17745,1333,2024,9,Couples,137,5.0
17746,2156,2023,2,Family,305,5.0
17747,2523,2023,5,Couples,195,5.0
17748,386,2021,2,Solo,167,4.0
17749,275,2023,1,Couples,56,5.0
17750,2032,2021,6,Family,97,3.0
17751,1642,2021,11,Business,308,4.0
17752,2000,2022,10,Business,218,5.0
17753,1674,2023,12,Family,265,5.0
17754,2156,2024,5,Family,230,5.0
17755,513,2022,10,Business,100,4.0
17756,669,2020,10,Business,238,4.0
17757,711,2024,8,Family,209,4.0
17758,1155,2022,5,Family,126,4.0
17759,2260,2023,6,Friends,314,5.0
17760,2480,2021,4,Solo,223,5.0
17761,1120,2021,9,Family,326,4.0
17762,1760,2022,1,Family,114,4.0
17763,843,2021,11,Family,50,4.0
17764,1368,2024,8,Business,78,5.0
17765,2842,2022,4,Business,129,3.0
17766,763,2023,12,Friends,324,3.0
17767,2344,2023,8,Family,255,5.0
17768,164,2021,5,Business,76,5.0
17769,974,2020,6,Family,348,5.0
17770,1926,2024,8,Family,237,5.0
17771,2304,2022,12,friends,303,4.0
17772,1737,2021,4,Couples,134,4.0
17773,2589,2023,8,Family,118,2.0
17774,2445,2020,2,Family,283,3.0
17775,1796,2024,12,Couples,50,3.0
17776,985,2023,5,Family,178,4.0
17777,1007,2023,10,Family,164,3.0
17778,1795,2022,11,Friends,327,4.0
17779,1916,2022,5,,305,5.0
17780,1100,2024,7,Couples,179,5.0
17781,1111,2023,5,Friends,326,4.0
17782,596,2023,6,Family,326,5.0
17783,2,2021,10,Business,350,4.0
17784,1316,2023,8,Family,49,4.0
17785,2477,2020,2,Family,178,5.0
17786,2284,2022,9,Couples,167,5.0
17787,2986,2021,6,Friends,60,4.0
17788,1965,2020,4,Couples,305,4.0
17789,697,2021,5,Couples,172,5.0
17790,1990,2022,1,Business,50,4.0
17791,2469,2021,6,Couples,187,2.0
17792,1865,2020,1,Family,27,4.0
17793,1391,2023,11,Friends,315,5.0
17794,1798,2024,11,Couples,22,4.0
17795,103,2020,12,Family,307,4.0
17796,760,2023,1,Family,198,5.0
17797,526,2022,6,Family,264,4.0
17798,1154,2023,8,Family,266,4.0
17799,2674,2020,9,Couples,297,5.0
17800,643,2023,12,Couples,231,5.0
17801,225,2021,2,Business,58,4.0
17802,2306,2023,2,Family,223,4.0
17803,2582,2021,5,Family,209,5.0
17804,1533,2023,8,Business,52,4.0
17805,1045,2020,6,Family,73,3.0
17806,1201,2024,5,Business,326,4.0
17807,1927,2021,5,Couples,209,4.0
17808,2479,2020,11,Friends,140,4.0
17809,649,2020,3,Family,314,4.0
17810,2705,2022,11,Couples,230,5.0
17811,1921,2023,6,Solo,74,5.0
17812,2196,2022,11,Couples,277,5.0
17813,282,2024,2,Business,122,2.0
17814,2754,2023,5,Couples,294,4.0
17815,1523,2022,2,Friends,201,5.0
17816,999,2024,3,Friends,10,4.0
17817,1116,2021,9,Couples,76,5.0
17818,836,2020,6,Couples,267,5.0
17819,547,2021,9,Business,99,3.0
17820,134,2021,3,Business,133,4.0
17821,760,2022,8,Family,326,4.0
17822,1435,2024,4,Business,341,5.0
17823,1954,2021,6,Business,41,3.0
17824,2181,2022,3,Solo,46,4.0
17825,1745,2023,11,Business,46,4.0
17826,383,2023,4,,46,3.0
17827,1206,2023,2,Friends,49,5.0
17828,1957,2023,12,Business,11,5.0
17829,2210,2021,2,Family,165,4.0
17830,926,2020,10,Family,115,3.0
17831,2794,2023,11,Friends,150,5.0
17832,2371,2023,12,Solo,233,5.0
17833,2531,2024,10,Friends,87,4.0
17834,1953,2020,8,Family,77,5.0
17835,1154,2021,8,Couples,326,5.0
17836,2817,2024,10,Family,62,3.0
17837,2703,2024,11,Solo,22,4.0
17838,2469,2023,1,Couples,95,5.0
17839,2666,2021,4,Couples,323,4.0
17840,2749,2020,6,Friends,230,5.0
17841,2225,2023,2,Solo,59,5.0
17842,669,2024,7,Friends,94,5.0
17843,1555,2024,1,Friends,202,4.0
17844,1795,2022,12,Business,46,4.0
17845,2304,2020,6,Family,339,4.0
17846,1428,2021,8,,52,4.0
17847,1483,2023,8,Business,117,4.0
17848,2993,2023,1,Business,238,5.0
17849,1284,2021,1,Friends,88,4.0
17850,429,2022,8,Family,225,4.0
17851,2102,2023,12,Solo,293,5.0
17852,1001,2024,2,Couples,204,4.0
17853,731,2024,12,Family,174,4.0
17854,1830,2021,3,Friends,143,5.0
17855,2863,2022,5,Couples,326,5.0
17856,903,2022,9,Friends,218,4.0
17857,1032,2022,11,Business,83,4.0
17858,1322,2020,8,Family,35,5.0
17859,2029,2023,4,Business,240,4.0
17860,1104,2020,4,Family,46,4.0
17861,1184,2020,9,Friends,52,5.0
17862,2070,2023,10,Business,56,3.0
17863,2955,2024,11,Solo,67,2.0
17864,919,2024,3,Family,232,4.0
17865,1709,2021,7,Solo,150,5.0
17866,2368,2021,2,Family,35,4.0
17867,669,2024,8,Couples,32,3.0
17868,2436,2022,10,Family,76,5.0
17869,985,2020,4,Solo,52,4.0
17870,362,2020,5,Family,286,3.0
17871,97,2022,5,Family,144,2.0
17872,132,2024,8,Business,119,5.0
17873,2381,2024,4,Business,50,5.0
17874,1982,2021,5,Couples,178,5.0
17875,2365,2022,4,Family,208,4.0
17876,2239,2024,10,Friends,96,3.0
17877,1061,2023,6,Friends,25,5.0
17878,2813,2023,7,Solo,76,5.0
17879,2619,2020,2,Solo,148,
17880,985,2023,1,Couples,52,4.0
17881,2304,2024,1,Business,218,5.0
17882,2443,2023,5,Family,267,5.0
17883,1401,2022,9,Couples,326,4.0
17884,396,2023,7,Friends,136,5.0
17885,955,2023,3,Family,162,3.0
17886,2967,2022,12,Couples,339,5.0
17887,2125,2020,11,Family,230,5.0
17888,2304,2023,7,Family,234,5.0
17889,2734,2024,11,Couples,212,3.0
17890,669,2023,3,Family,32,2.0
17891,2902,2024,6,Couples,46,5.0
17892,1504,2021,6,Friends,83,5.0
17893,2217,2024,5,Friends,314,4.0
17894,922,2022,11,Couples,231,5.0
17895,932,2020,1,Family,252,4.0
17896,991,2023,8,Solo,52,4.0
17897,985,2024,8,Friends,60,4.0
17898,203,2022,11,Family,283,5.0
17899,889,2022,4,Friends,334,4.0
17900,1887,2024,2,Family,19,3.0
17901,2704,2022,10,Family,143,5.0
17902,161,2020,5,Couples,115,4.0
17903,67,2022,12,Couples,172,5.0
17904,1738,2021,5,Couples,289,
17905,2066,2020,9,Family,22,4.0
17906,1774,2024,8,Solo,291,5.0
17907,2913,2024,2,Family,326,
17908,684,2024,10,Business,10,3.0
17909,1388,2021,9,FAMILY,63,5.0
17910,2746,2022,3,Couples,209,3.0
17911,1796,2021,5,Couples,209,4.0
17912,1688,2020,9,Couples,281,4.0
17913,2813,2024,12,Family,178,4.0
17914,958,2023,12,Family,302,4.0
17915,524,2023,11,Business,326,3.0
17916,426,2020,1,Couples,50,3.0
17917,2448,2022,11,Family,267,5.0
17918,2549,2022,11,Business,237,5.0
17919,697,2021,12,Couples,237,5.0
17920,1300,2020,6,Friends,76,4.0
17921,1708,2022,6,Friends,33,4.0
17922,464,2020,10,Friends,229,5.0
17923,2523,2021,3,Couples,210,4.0
17924,1166,2023,12,Friends,11,5.0
17925,2577,2022,3,Friends,15,5.0
17926,2260,2023,1,Family,327,3.0
17927,843,2021,5,Solo,50,5.0
